Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
                0.00    0.00       1/6           std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, google::protobuf::MethodDescriptor const*>&& std::forward<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, google::protobuf::MethodDescriptor const*> >(std::remove_reference<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, google::protobuf::MethodDescriptor const*> >::type&) [447]
                0.00    0.00       1/21015       std::__detail::_Hash_code_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, google::protobuf::MethodDescriptor const*>, std::__detail::_Select1st, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, true>::_M_extract() const [327]
                0.00    0.00       1/1           std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, google::protobuf::MethodDescriptor const*>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, google::protobuf::MethodDescriptor const*> >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_Scoped_node::_Scoped_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, google::protobuf::MethodDescriptor const*> >(std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, google::protobuf::MethodDescriptor const*>, true> > >*, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, google::protobuf::MethodDescriptor const*>&&) [648]
                0.00    0.00       1/21113       std::__detail::_Hash_node_value_base<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, google::protobuf::MethodDescriptor const*> >::_M_v() [263]
                0.00    0.00       1/21099       decltype ((get<0>)((forward<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, google::protobuf::MethodDescriptor const*>&>)({parm#1}))) std::__detail::_Select1st::operator()<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, google::protobuf::MethodDescriptor const*>&>(std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, google::protobuf::MethodDescriptor const*>&) const [272]
                0.00    0.00       1/21118       std::__detail::_Hash_code_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, google::protobuf::MethodDescriptor const*>, std::__detail::_Select1st, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, true>::_M_hash_code(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) const [261]
                0.00    0.00       1/21150       std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, google::protobuf::MethodDescriptor const*>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, google::protobuf::MethodDescriptor const*> >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_M_bucket_index(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned long) const [241]
                0.00    0.00       1/1           std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, google::protobuf::MethodDescriptor const*>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, google::protobuf::MethodDescriptor const*> >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_M_insert_unique_node(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned long, unsigned long, std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, google::protobuf::MethodDescriptor const*>, true>*, unsigned long) [652]
                0.00    0.00       1/1           std::pair<std::__detail::_Node_iterator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, google::protobuf::MethodDescriptor const*>, false, true>, bool>::pair<std::__detail::_Node_iterator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, google::protobuf::MethodDescriptor const*>, false, true>&, bool, true>(std::__detail::_Node_iterator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, google::protobuf::MethodDescriptor const*>, false, true>&, bool&&) [720]
                0.00    0.00       1/1           std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, google::protobuf::MethodDescriptor const*>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, google::protobuf::MethodDescriptor const*> >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_Scoped_node::~_Scoped_node() [649]
-----------------------------------------------
                0.00    0.00       1/1           RpcProvider::NotifyService(google::protobuf::Service*) [28]
[30]     0.0    0.00    0.00       1         std::unordered_map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, google::protobuf::MethodDescriptor const*, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, google::protobuf::MethodDescriptor const*> > >::insert(std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, google::protobuf::MethodDescriptor const*>&&) [30]
                0.00    0.00       1/1           std::pair<std::__detail::_Node_iterator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, google::protobuf::MethodDescriptor const*>, false, true>, bool> std::__detail::_Insert<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, google::protobuf::MethodDescriptor const*>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, google::protobuf::MethodDescriptor const*> >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true>, false>::insert<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, google::protobuf::MethodDescriptor const*>, void>(std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, google::protobuf::MethodDescriptor const*>&&) [31]
                0.00    0.00       1/2           std::remove_reference<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, google::protobuf::MethodDescriptor const*>&>::type&& std::move<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, google::protobuf::MethodDescriptor const*>&>(std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, google::protobuf::MethodDescriptor const*>&) [563]
-----------------------------------------------
                0.00    0.00       1/1           std::unordered_map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, google::protobuf::MethodDescriptor const*, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, google::protobuf::MethodDescriptor const*> > >::insert(std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, google::protobuf::MethodDescriptor const*>&&) [30]
[31]     0.0    0.00    0.00       1         std::pair<std::__detail::_Node_iterator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, google::protobuf::MethodDescriptor const*>, false, true>, bool> std::__detail::_Insert<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, google::protobuf::MethodDescriptor const*>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, google::protobuf::MethodDescriptor const*> >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true>, false>::insert<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, google::protobuf::MethodDescriptor const*>, void>(std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, google::protobuf::MethodDescriptor const*>&&) [31]
                0.00    0.00       1/1           std::pair<std::__detail::_Node_iterator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, google::protobuf::MethodDescriptor const*>, false, true>, bool> std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, google::protobuf::MethodDescriptor const*>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, google::protobuf::MethodDescriptor const*> >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_M_emplace<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, google::protobuf::MethodDescriptor const*> >(std::integral_constant<bool, true>, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, google::protobuf::MethodDescriptor const*>&&) [29]
                0.00    0.00       1/1           std::__detail::_Insert_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, google::protobuf::MethodDescriptor const*>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, google::protobuf::MethodDescriptor const*> >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_M_conjure_hashtable() [730]
                0.00    0.00       1/6           std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, google::protobuf::MethodDescriptor const*>&& std::forward<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, google::protobuf::MethodDescriptor const*> >(std::remove_reference<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, google::protobuf::MethodDescriptor const*> >::type&) [447]
-----------------------------------------------
                0.00    0.00       1/1           main [27]
[32]     0.0    0.00    0.00       1         RpcProvider::Run() [32]
                0.00    0.00       1/1           std::function<void (std::shared_ptr<muduo::net::TcpConnection> const&, muduo::net::Buffer*, muduo::Timestamp)>::function<std::_Bind<void (RpcProvider::*(RpcProvider*, std::_Placeholder<1>, std::_Placeholder<2>, std::_Placeholder<3>))(std::shared_ptr<muduo::net::TcpConnection> const&, muduo::net::Buffer*, muduo::Timestamp)>, void, void>(std::_Bind<void (RpcProvider::*(RpcProvider*, std::_Placeholder<1>, std::_Placeholder<2>, std::_Placeholder<3>))(std::shared_ptr<muduo::net::TcpConnection> const&, muduo::net::Buffer*, muduo::Timestamp)>) [41]
                0.00    0.00       3/84039       std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [108]
                0.00    0.00       2/4           MyrpcApplication::GetInstance() [452]
                0.00    0.00       2/4           MyrpcApplication::GetConfig() [453]
                0.00    0.00       2/8           Myrpcconfig::Load(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [429]
                0.00    0.00       2/2           bool std::__detail::operator!=<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, RpcProvider::ServiceInfo>, true>(std::__detail::_Node_iterator_base<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, RpcProvider::ServiceInfo>, true> const&, std::__detail::_Node_iterator_base<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, RpcProvider::ServiceInfo>, true> const&) [556]
                0.00    0.00       2/2           ZkClient::Create(char const*, char const*, int, int) [523]
                0.00    0.00       2/2           bool std::__detail::operator!=<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, google::protobuf::MethodDescriptor const*>, true>(std::__detail::_Node_iterator_base<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, google::protobuf::MethodDescriptor const*>, true> const&, std::__detail::_Node_iterator_base<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, google::protobuf::MethodDescriptor const*>, true> const&) [557]
                0.00    0.00       1/1           muduo::StringArg::StringArg(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [595]
                0.00    0.00       1/1           std::_Bind_helper<std::__or_<std::is_integral<std::decay<void (RpcProvider::*)(std::shared_ptr<muduo::net::TcpConnection> const&)>::type>, std::is_enum<std::decay<void (RpcProvider::*)(std::shared_ptr<muduo::net::TcpConnection> const&)>::type> >::value, void (RpcProvider::*)(std::shared_ptr<muduo::net::TcpConnection> const&), RpcProvider*, std::_Placeholder<1> const&>::type std::bind<void (RpcProvider::*)(std::shared_ptr<muduo::net::TcpConnection> const&), RpcProvider*, std::_Placeholder<1> const&>(void (RpcProvider::*&&)(std::shared_ptr<muduo::net::TcpConnection> const&), RpcProvider*&&, std::_Placeholder<1> const&) [773]
                0.00    0.00       1/1           std::function<void (std::shared_ptr<muduo::net::TcpConnection> const&)>::function<std::_Bind<void (RpcProvider::*(RpcProvider*, std::_Placeholder<1>))(std::shared_ptr<muduo::net::TcpConnection> const&)>, void, void>(std::_Bind<void (RpcProvider::*(RpcProvider*, std::_Placeholder<1>))(std::shared_ptr<muduo::net::TcpConnection> const&)>) [765]
                0.00    0.00       1/1           muduo::net::TcpServer::setConnectionCallback(std::function<void (std::shared_ptr<muduo::net::TcpConnection> const&)> const&) [594]
                0.00    0.00       1/2           std::function<void (std::shared_ptr<muduo::net::TcpConnection> const&)>::~function() [558]
                0.00    0.00       1/1           std::_Bind_helper<std::__or_<std::is_integral<std::decay<void (RpcProvider::*)(std::shared_ptr<muduo::net::TcpConnection> const&, muduo::net::Buffer*, muduo::Timestamp)>::type>, std::is_enum<std::decay<void (RpcProvider::*)(std::shared_ptr<muduo::net::TcpConnection> const&, muduo::net::Buffer*, muduo::Timestamp)>::type> >::value, void (RpcProvider::*)(std::shared_ptr<muduo::net::TcpConnection> const&, muduo::net::Buffer*, muduo::Timestamp), RpcProvider*, std::_Placeholder<1> const&, std::_Placeholder<2> const&, std::_Placeholder<3> const&>::type std::bind<void (RpcProvider::*)(std::shared_ptr<muduo::net::TcpConnection> const&, muduo::net::Buffer*, muduo::Timestamp), RpcProvider*, std::_Placeholder<1> const&, std::_Placeholder<2> const&, std::_Placeholder<3> const&>(void (RpcProvider::*&&)(std::shared_ptr<muduo::net::TcpConnection> const&, muduo::net::Buffer*, muduo::Timestamp), RpcProvider*&&, std::_Placeholder<1> const&, std::_Placeholder<2> const&, std::_Placeholder<3> const&) [774]
                0.00    0.00       1/1           muduo::net::TcpServer::setMessageCallback(std::function<void (std::shared_ptr<muduo::net::TcpConnection> const&, muduo::net::Buffer*, muduo::Timestamp)> const&) [593]
                0.00    0.00       1/2           std::function<void (std::shared_ptr<muduo::net::TcpConnection> const&, muduo::net::Buffer*, muduo::Timestamp)>::~function() [559]
                0.00    0.00       1/1           ZkClient::ZkClient() [600]
                0.00    0.00       1/1           ZkClient::Start() [599]
                0.00    0.00       1/1           std::unordered_map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, RpcProvider::ServiceInfo, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, RpcProvider::ServiceInfo> > >::begin() [690]
                0.00    0.00       1/21242       std::unordered_map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, RpcProvider::ServiceInfo, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, RpcProvider::ServiceInfo> > >::end() [192]
                0.00    0.00       1/1           std::__detail::_Node_iterator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, RpcProvider::ServiceInfo>, false, true>::operator*() const [622]
                0.00    0.00       1/1           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [792]
                0.00    0.00       1/1           std::unordered_map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, google::protobuf::MethodDescriptor const*, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, google::protobuf::MethodDescriptor const*> > >::begin() [693]
                0.00    0.00       1/21046       std::unordered_map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, google::protobuf::MethodDescriptor const*, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, google::protobuf::MethodDescriptor const*> > >::end() [307]
                0.00    0.00       1/1           std::__detail::_Node_iterator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, google::protobuf::MethodDescriptor const*>, false, true>::operator*() const [623]
                0.00    0.00       1/2           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [570]
                0.00    0.00       1/2           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [569]
                0.00    0.00       1/1           std::__detail::_Node_iterator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, google::protobuf::MethodDescriptor const*>, false, true>::operator++() [732]
                0.00    0.00       1/1           std::__detail::_Node_iterator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, RpcProvider::ServiceInfo>, false, true>::operator++() [731]
-----------------------------------------------
                0.00    0.00       1/1           std::tuple<RpcProvider*, std::_Placeholder<1>, std::_Placeholder<2>, std::_Placeholder<3> >::tuple(std::tuple<RpcProvider*, std::_Placeholder<1>, std::_Placeholder<2>, std::_Placeholder<3> >&&) [40]
[33]     0.0    0.00    0.00       1         std::_Tuple_impl<0ul, RpcProvider*, std::_Placeholder<1>, std::_Placeholder<2>, std::_Placeholder<3> >::_Tuple_impl(std::_Tuple_impl<0ul, RpcProvider*, std::_Placeholder<1>, std::_Placeholder<2>, std::_Placeholder<3> >&&) [33]
                0.00    0.00       1/1           std::_Tuple_impl<1ul, std::_Placeholder<1>, std::_Placeholder<2>, std::_Placeholder<3> >::_Tuple_impl(std::_Tuple_impl<1ul, std::_Placeholder<1>, std::_Placeholder<2>, std::_Placeholder<3> >&&) [34]
                0.00    0.00       1/1           std::remove_reference<std::_Tuple_impl<1ul, std::_Placeholder<1>, std::_Placeholder<2>, std::_Placeholder<3> >&>::type&& std::move<std::_Tuple_impl<1ul, std::_Placeholder<1>, std::_Placeholder<2>, std::_Placeholder<3> >&>(std::_Tuple_impl<1ul, std::_Placeholder<1>, std::_Placeholder<2>, std::_Placeholder<3> >&) [779]
                0.00    0.00       1/1           std::_Tuple_impl<0ul, RpcProvider*, std::_Placeholder<1>, std::_Placeholder<2>, std::_Placeholder<3> >::_M_tail(std::_Tuple_impl<0ul, RpcProvider*, std::_Placeholder<1>, std::_Placeholder<2>, std::_Placeholder<3> >&) [677]
                0.00    0.00       1/21131       std::_Tuple_impl<0ul, RpcProvider*, std::_Placeholder<1>, std::_Placeholder<2>, std::_Placeholder<3> >::_M_head(std::_Tuple_impl<0ul, RpcProvider*, std::_Placeholder<1>, std::_Placeholder<2>, std::_Placeholder<3> >&) [256]
                0.00    0.00       1/4           std::_Head_base<0ul, RpcProvider*, false>::_Head_base<RpcProvider*>(RpcProvider*&&) [468]
                0.00    0.00       1/14          RpcProvider*&& std::forward<RpcProvider*>(std::remove_reference<RpcProvider*>::type&) [409]
-----------------------------------------------
                0.00    0.00       1/1           std::_Tuple_impl<0ul, RpcProvider*, std::_Placeholder<1>, std::_Placeholder<2>, std::_Placeholder<3> >::_Tuple_impl(std::_Tuple_impl<0ul, RpcProvider*, std::_Placeholder<1>, std::_Placeholder<2>, std::_Placeholder<3> >&&) [33]
[34]     0.0    0.00    0.00       1         std::_Tuple_impl<1ul, std::_Placeholder<1>, std::_Placeholder<2>, std::_Placeholder<3> >::_Tuple_impl(std::_Tuple_impl<1ul, std::_Placeholder<1>, std::_Placeholder<2>, std::_Placeholder<3> >&&) [34]
                0.00    0.00       1/1           std::_Tuple_impl<2ul, std::_Placeholder<2>, std::_Placeholder<3> >::_Tuple_impl(std::_Tuple_impl<2ul, std::_Placeholder<2>, std::_Placeholder<3> >&&) [35]
                0.00    0.00       1/1           std::remove_reference<std::_Tuple_impl<2ul, std::_Placeholder<2>, std::_Placeholder<3> >&>::type&& std::move<std::_Tuple_impl<2ul, std::_Placeholder<2>, std::_Placeholder<3> >&>(std::_Tuple_impl<2ul, std::_Placeholder<2>, std::_Placeholder<3> >&) [780]
                0.00    0.00       1/1           std::_Tuple_impl<1ul, std::_Placeholder<1>, std::_Placeholder<2>, std::_Placeholder<3> >::_M_tail(std::_Tuple_impl<1ul, std::_Placeholder<1>, std::_Placeholder<2>, std::_Placeholder<3> >&) [681]
                0.00    0.00       1/21141       std::_Tuple_impl<1ul, std::_Placeholder<1>, std::_Placeholder<2>, std::_Placeholder<3> >::_M_head(std::_Tuple_impl<1ul, std::_Placeholder<1>, std::_Placeholder<2>, std::_Placeholder<3> >&) [249]
                0.00    0.00       1/4           std::_Placeholder<1>&& std::forward<std::_Placeholder<1> >(std::remove_reference<std::_Placeholder<1> >::type&) [497]
                0.00    0.00       1/2           std::_Head_base<1ul, std::_Placeholder<1>, true>::_Head_base<std::_Placeholder<1> >(std::_Placeholder<1>&&) [540]
-----------------------------------------------
                0.00    0.00       1/1           std::_Tuple_impl<1ul, std::_Placeholder<1>, std::_Placeholder<2>, std::_Placeholder<3> >::_Tuple_impl(std::_Tuple_impl<1ul, std::_Placeholder<1>, std::_Placeholder<2>, std::_Placeholder<3> >&&) [34]
[35]     0.0    0.00    0.00       1         std::_Tuple_impl<2ul, std::_Placeholder<2>, std::_Placeholder<3> >::_Tuple_impl(std::_Tuple_impl<2ul, std::_Placeholder<2>, std::_Placeholder<3> >&&) [35]
                0.00    0.00       1/1           std::_Tuple_impl<3ul, std::_Placeholder<3> >::_Tuple_impl(std::_Tuple_impl<3ul, std::_Placeholder<3> >&&) [36]
                0.00    0.00       1/1           std::_Tuple_impl<2ul, std::_Placeholder<2>, std::_Placeholder<3> >::_M_tail(std::_Tuple_impl<2ul, std::_Placeholder<2>, std::_Placeholder<3> >&) [683]
                0.00    0.00       1/1           std::remove_reference<std::_Tuple_impl<3ul, std::_Placeholder<3> >&>::type&& std::move<std::_Tuple_impl<3ul, std::_Placeholder<3> >&>(std::_Tuple_impl<3ul, std::_Placeholder<3> >&) [781]
                0.00    0.00       1/2           std::_Placeholder<2>&& std::forward<std::_Placeholder<2> >(std::remove_reference<std::_Placeholder<2> >::type&) [566]
                0.00    0.00       1/21165       std::_Tuple_impl<2ul, std::_Placeholder<2>, std::_Placeholder<3> >::_M_head(std::_Tuple_impl<2ul, std::_Placeholder<2>, std::_Placeholder<3> >&) [228]
                0.00    0.00       1/1           std::_Head_base<2ul, std::_Placeholder<2>, true>::_Head_base<std::_Placeholder<2> >(std::_Placeholder<2>&&) [669]
-----------------------------------------------
                0.00    0.00       1/1           std::_Tuple_impl<2ul, std::_Placeholder<2>, std::_Placeholder<3> >::_Tuple_impl(std::_Tuple_impl<2ul, std::_Placeholder<2>, std::_Placeholder<3> >&&) [35]
[36]     0.0    0.00    0.00       1         std::_Tuple_impl<3ul, std::_Placeholder<3> >::_Tuple_impl(std::_Tuple_impl<3ul, std::_Placeholder<3> >&&) [36]
                0.00    0.00       1/21207       std::_Tuple_impl<3ul, std::_Placeholder<3> >::_M_head(std::_Tuple_impl<3ul, std::_Placeholder<3> >&) [11]
                0.00    0.00       1/2           std::_Placeholder<3>&& std::forward<std::_Placeholder<3> >(std::remove_reference<std::_Placeholder<3> >::type&) [567]
